"단호박 샌드위치
            ",http://allrecipes.kr/recipe/344/--------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/2c2e0bba-472e-41ff-aa10-8bab3f01a722.jpg,"단호박,식빵,양상추,머스타드 소스 (겨자소스),빨간 양파","빵,파이,과자,빵,밀가루"
"캘리포니아 호두 스프링롤
            ",http://allrecipes.kr/recipe/234/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/72a28d72-690c-4900-ba6d-79abd1c3b362.jpg,"캘리포니아 호두 (다진것),두반장 (중화매운소스),청주,생강즙,양배추 (채 썬것),부추,달걀,스프링롤피 (라이스페이퍼),후추,식용유 (튀김용),호이신 소스 (해선장),닭고기 (닭가슴살),마늘 (다진마늘),양파 (다진양파),피망,팽이버섯,올리브유,소금,스위트 칠리 소스","닭고기,쌈,버거,샌드위치"
"파마잔 바질 치킨 샐러드
            ",http://allrecipes.kr/recipe/844/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/44891acb-77e3-4812-8cd6-25768f83b7e6.jpg,"닭가슴살,소금+후추,저지방 마요네즈,바질,마늘 (다지기),셀러리,파마잔치즈가루",닭고기
"체다 치즈 브레드
            ",http://allrecipes.kr/recipe/1271/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/4b6bb5cc-08c4-4ddb-8a47-3b82b7432d00.jpg,"액티브 드라이 이스트,제빵용 밀가루,분유,버터,소금,설탕,따뜻한물,샤프 체다치즈 채썬것","빵,파이,과자,빵,밀가루"
"정통 마카로니앤치즈
            ",http://allrecipes.kr/recipe/814/----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/fe24b1a9-6451-4f14-8de5-fbf4418eddc5.jpg,"마카로니,머스타드 가루,소금,버터,빵가루,파프리카 (향신료),우유,우스터셔 소스,핫페퍼 소스,채친 체다치즈,녹인버터",면류
"과일불고기쌈
            ",http://allrecipes.kr/recipe/606/------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/2e3315cb-5b3d-44c4-ab04-ce0946a7bf58.jpg,"불고기용 쇠고기,깻잎,배,배즙,갠 겨자,깨,다시마 육수,사과,양파,양파즙,다진마늘","쇠고기,쌈,버거,샌드위치"
"이탈리아 치즈 브레드
            ",http://allrecipes.kr/recipe/1245/-----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/6cdbfa33-e2df-43c8-9ef2-d67a34bc0840.jpg,"따뜻한물,페퍼잭치즈 (채썬것),후추,흑설탕,액티브 드라이 이스트,제빵용 밀가루,이탈리안 시즈닝,파마잔치즈가루,소금","빵,파이,과자,빵,밀가루"
"코코넛 크림파이 IX
            ",http://allrecipes.kr/recipe/1144/---------ix.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/16ec52ed-ddea-4ae2-bbe4-73d4d09af69f.jpg,"설탕,밀가루,우유,헤비크림,계란노른자,코코넛롱,미리 구운 파이 크러스트","빵,파이,과자,빵,밀가루"
"폴라의 브레드스틱
            ",http://allrecipes.kr/recipe/1293/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/79be4b5b-2574-4d19-af5e-ae8686054fa3.jpg,"따뜻한물 (45도),버터,제빵용 밀가루,소금,설탕,참깨,분유,액티브 드라이 이스트","빵,파이,과자,빵,밀가루"
"지중해식 레몬치킨
            ",http://allrecipes.kr/recipe/846/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/c48a89b8-2a55-4324-b106-22621c10ba0d.jpg,"레몬,오레가노,마늘 (다지기),올리브유,소금,후추,닭다리",닭고기
"계란 치즈 토스트
            ",http://allrecipes.kr/recipe/1314/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/e85fca1f-3682-46d6-be5b-7c006716b565.jpg,"식빵 10 ,계란 2 개 + 우유 5 큰,딸기쨈 8 ~ 10 큰,슬라이스 치즈 5 ,모짜렐라 치즈 3 ~ 4 줌 정,토스트를 구워줄 식물성 오일 적당","빵,파이,과자,빵,밀가루,쌈,버거,샌드위치"
"동글동글야채감자고로케
            ",http://allrecipes.kr/recipe/383/-----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/453460af-adc5-4bf5-85a3-873eaebf659d.jpg,"감자 익혀서 으깬것,슬라이스 치즈,파슬리가루,튀김용 기름,밀가루,당근, 오이, 햄, 게맛살 볶은것,소금,계란,빵가루","빵,밀가루"
"석류소스 돼지목심구이
            ",http://allrecipes.kr/recipe/704/-----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/7ab7c06a-4f1c-4692-9758-6cb1e8af9c72.jpg,"돼지고기 목심,다진마늘,소금+후추,석류,물,발사믹 식초,터비나도 설탕,시나몬 가루",돼지고기
"40년 전통의 호박빵
            ",http://allrecipes.kr/recipe/784/40---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/ed97a211-ac3d-4435-990f-eb10803e8c9c.jpg,"설탕,계란,밀가루,소금,너트멕 가루,클로브 가루,물,식용유,호박 퓨레,베이킹 소다,시나몬 가루,베이킹파우더,올스파이스","빵,파이,과자,빵,밀가루"
"우유듬뿍 바나나 컵케이크
            ",http://allrecipes.kr/recipe/457/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/7dc2ada9-7f87-49bd-85c9-37d2c8ec8bd3.jpg,"바나나,계란,버터,베이킹파우더,소금,박력분 밀가루,설탕,우유,바닐라향","빵,파이,과자,빵,밀가루"
"쇠고기야채비빔밥
            ",http://allrecipes.kr/recipe/201/--------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"밥,쇠고기 (다진쇠고기),양파 (다진양파),애호박,당근,팽이버섯,육수 (쇠고기육수),참기름","쌀,밥,떡,곡물,쇠고기"
"웰빙녹차비지찌개
            ",http://allrecipes.kr/recipe/295/--------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"콩,돼지고기 (다진것),대파,새우젓,멸치다시마육수,멸치,멸치,맛술(청주),맛술(청주),후추,배추잎,다진양파,다진마늘,녹차가루,,,물,다시마 (사방10cm),,다진마늘,쌀뜬물","쌀,밥,떡,곡물,찌개,전골,스튜"
"레드와인 치킨
            ",http://allrecipes.kr/recipe/900/-------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/f7dd1aff-f501-4a5e-9602-74aaac998233.jpg,"포도주 (레드와인),발사믹식초 드레싱,닭가슴살,소금,후추,양파,타임",닭고기
"로스트비프 포카치아 샌드위치
            ",http://allrecipes.kr/recipe/172/---------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"포카치아 빵,양상추,마요네즈,간장,소금,우유 또는 와인 (백포도주, 화이트 와인),로스트비프 슬라이스 (소고기, 쇠고기 채끝살),올리브,무 (갈은 무),버터,후추","쇠고기,빵,밀가루"
"노오븐 그래놀라
            ",http://allrecipes.kr/recipe/623/--------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/da85f20e-671e-4565-becd-9abf315a8273.jpg,"올리브유,오트밀,버터,꿀,흑설탕,다진 아몬드 (또는 좋아하는 견과류),말린 크린베리 (또는 좋아하는 건과일)","쌀,밥,떡,곡물"
"영국식 브레드 푸딩
            ",http://allrecipes.kr/recipe/561/----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/c8602e42-b7a0-4ae6-aa05-1998ebbdbf8e.jpg,"식빵,녹인 버터,믹스 스파이스,믹스 건과일,너트멕 가루,우유,흑설탕,달걀,오렌지 껍질 갈은것","빵,밀가루"
"아마씨&해바라기씨 브레드
            ",http://allrecipes.kr/recipe/1233/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/0b37bfe5-76f1-4012-bb11-65fed3ef0aed.jpg,"물,꿀,제빵용 통밀가루,액티브 드라이 이스트,해바라기씨,버터,제빵용 밀가루,소금,아마씨","빵,파이,과자,빵,밀가루"
"브라질 치즈브레드
            ",http://allrecipes.kr/recipe/994/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/1528e55c-a238-4fff-84db-79462857241a.jpg,"올리브유 또는 버터,물,우유 또는 두유,소금,타피오카전분,다진마늘,파마잔치즈가루,계란 풀어둔것","빵,파이,과자,빵,밀가루"
"저지방 홈메이드 햄버거빵
            ",http://allrecipes.kr/recipe/444/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/d9eb45d9-2e50-4828-87d8-7031155cdc66.jpg,"따뜻한 우유 (45도),마가린 (녹인것),따뜻한 물,설탕,인스턴트 이스트,소금,밀가루","빵,파이,과자,빵,밀가루"
"크레페로 사랑이 가득!
            ",http://allrecipes.kr/recipe/407/------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/5c26edfb-d239-4f45-a60b-d107c99f875e.jpg,"달걀 (계란),우유,밀가루,소금,올리브유","빵,파이,과자,빵,밀가루"
"타코 샐러드
            ",http://allrecipes.kr/recipe/173/------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/8d295599-0ac5-4da8-8b6d-a61d283cb868.jpg,"타코 (타코칩),치즈 (슬라이스),토마토 (다진것),피망 (다진피망),레몬즙,설탕,후추,양상추,쇠고기 (소고기, 다진것),양파 (다진양파),케챱 (토마토케챱),버터,소금","쇠고기,빵,밀가루,쌈,버거,샌드위치"
"태국 치킨 스프 (톰카가이)
            ",http://allrecipes.kr/recipe/681/---------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/4ca81c63-ddf5-41fb-8892-1cd969c1dbf0.jpg,"땅콩유,다진생강,굵은 고춧가루,커민 가루,양파,물,액젓,마늘,레몬 그래스,고수 가루,닭가슴살,채썬 복초이,코코넛 우유,다진 고수","닭고기,국,스프"
"매콤한 야채 스프
            ",http://allrecipes.kr/recipe/553/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/4e39e808-c651-4a45-9409-845d4cd2eed7.jpg,"피망,양파,감자,소금,핫소스,병아리콩,카레가루 (강황),달걀,토마토,당근,올리브유,후추,물,고수 (실란트로),야채육수가루,쿠스쿠스","국,스프"
"새댁표 만두국
            ",http://allrecipes.kr/recipe/511/-------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"물,국간장,소금,양파,계란,건다시마,다시다,만두,후추,다진파","찌개,전골,스튜,국,스프,빵,밀가루"
"석류치킨오븐구이
            ",http://allrecipes.kr/recipe/703/--------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/4a74289c-0037-42ca-9f20-13626751fc8d.jpg,"고구마,석류즙 (석류쥬스),올리브유,다진생강,소금,파,닭고기 (닭가슴살),셰리 비니거,흑설탕,마늘,후추,석류알",닭고기
"달콤상큼~ 요구르트 초코칩 머핀(by 프렌소아)
            ",http://allrecipes.kr/recipe/890/------------------by------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/0a96e690-35c1-48ae-9aba-18e7a6c0d487.jpg,"- 240ml 컵 기준 ,중력분 4 ,계란 4 ,설탕 2 + 1/2 ,식물성오일 1 ,요구르트 1 컵(우유로 대체 가능,베이킹파우더 1 큰,초코칩 1 ","빵,파이,과자,빵,밀가루"
"나가사끼 짬뽕
            ",http://allrecipes.kr/recipe/1617/-------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/10b9c185-94b4-4e23-8e0a-d4a6ba715523.jpg,"짬뽕면,중하,삼겹살,숙주,양배추,오징어,홍합,실파,양파",면류
"스테이크 하우스 블랙 브레드
            ",http://allrecipes.kr/recipe/1225/---------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/ec1e9627-91ec-4cd6-ad54-e4799e9ef039.jpg,"진한 커피 (실온),흑당밀,통밀가루,제빵용 밀가루,소금,식용유,흑설탕,호밀가루,무가당 코코아가루,제빵기용 이스트","빵,파이,과자,빵,밀가루"
"파르마 치킨말이 & 지중해 야채구이
            ",http://allrecipes.kr/recipe/960/-------------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/105f5abf-7c56-4c52-9419-23826882c1b2.jpg,"빨간 감자 반으로 썬것 275,빨간 양파 1개 굵게 채썬,방울 토마토 12,타임 1/2작은,소금 + 후추 약,닭가슴살 2쪽 반으로 가른,애호박 1개 반달 모양으로 썬,빨간 피망 2개 굵게 다진,다진마늘 2큰,고춧가루 1/4작은,올리브유 2큰,파르마햄 4",닭고기
"감자양송이카레밥
            ",http://allrecipes.kr/recipe/255/--------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/c02d38df-b58b-41ba-8021-3a99a94f4f0a.jpg,"밥,감자,카레 (카레가루, 카레분말),당근,양송이,물,브로콜리,소금","쌀,밥,떡,곡물"
"파인애플 치킨카레
            ",http://allrecipes.kr/recipe/931/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/2d3dcd3e-913c-447c-93ed-5dccd45c2805.jpg,"카레가루,코코넛우유,흑설탕,닭고기 허벅지살,다진 피망,옥수수가루,다진 파인애플,카레 페이스트,액젓,닭육수,냉동 완두콩,다진 당근,닭육수",닭고기
"고구마 파인애플 샐러드
            ",http://allrecipes.kr/recipe/1730/------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"고구마,파인애플,파인애플주스,황설탕,계피가루","쌀,밥,떡,곡물"
"칼칼하게 오이찌개.. ^^
            ",http://allrecipes.kr/recipe/1481/--------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/386446d3-474a-48f5-9c83-2ff0f38a1157.jpg,"쇠고기(목심),양파,붉은고추,대파 (20cm),고추장,다진 마늘,다시마(사방 5cm),오이,팽이버섯,청양고추,깻잎,된장,물,국멸치","쇠고기,찌개,전골,스튜"
"향긋한 카페모카머핀
            ",http://allrecipes.kr/recipe/841/----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/9f34115b-a4d8-4465-a3a9-1c4afcdcb949.jpg,"계란,우유,인스턴트 커피가루,바닐라 에센스,맥아유 (몰트밀크),베이킹파우더,시나몬가루,계란 흰자,다크 초콜릿바,물,밀가루,설탕,소금,설탕","빵,파이,과자,빵,밀가루"
"오렌지 허브 로스트 치킨
            ",http://allrecipes.kr/recipe/1138/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/3e3509a5-06c9-4414-b464-e018de00efc2.jpg,"닭육수,버터,소금,다진마늘,로즈마리,세이지,통닭,오렌지,후추,녹인버터,타임",닭고기
"청양고추 어묵 해장국
            ",http://allrecipes.kr/recipe/277/-----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"청양고추,고춧가루,양배추 (잎),육수 (멸치육수),후추,어묵,양파,다진마늘,소금","찌개,전골,스튜,국,스프"
"쉬림프 아보카도 파스타 샐러드
            ",http://allrecipes.kr/recipe/1019/----------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/1362aa24-1106-46c8-b20a-1db497fb1853.jpg,"펜네파스타,익힌 새우,체다치즈,레몬즙,고춧가루,다진 베이컨,아보카도,마요네즈,다진 토마토,채친 양상추",면류
"시래기밥
            ",http://allrecipes.kr/recipe/1624/----.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"쌀,간장,들깨가루,다진 파,고춧가루,불린 시래기,들기름,육수,다진 마늘,통깨","쌀,밥,떡,곡물"
"양배추 게살 김밥
            ",http://allrecipes.kr/recipe/478/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"밥,양배추,당근,마요네즈,식초,맛술,게맛살,깻잎,김,고추냉이,설탕,소금","쌀,밥,떡,곡물,쌈,버거,샌드위치"
"허니 통밀식빵
            ",http://allrecipes.kr/recipe/1304/-------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/496bd300-ce43-4335-9737-795a84cb66ad.jpg,"따뜻한물 (45도),꿀,소금,통밀가루,제빵용 밀가루,식용유,액티브 드라이 이스트","빵,파이,과자,빵,밀가루"
"손가락 쪽쪽 빨아먹는 고추장소스 닭날개구이
            ",http://allrecipes.kr/recipe/1743/-----------------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/a0ffd6e2-56f9-4201-b772-91fb3f302bf8.jpg,"닭날개(1팩/14개),소금, 후추,참기름,간장,식초,고추장,맛술,통깨,우유,곱게 채친 대파(흰부분),* 양념소,설탕,청주,고추기름,마늘",닭고기
"간장 닭가슴살구이
            ",http://allrecipes.kr/recipe/1713/---------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"닭가슴살,양파,다진 파슬리,소금,간장,생강술,다진 파,소금,표고버섯,다진 마늘,올리브유,후추,물,식초,올리고당,후추",닭고기
"프랑스 도넛 베네 (Beignets)
            ",http://allrecipes.kr/recipe/909/-----------beignets-.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/796faa3f-99ef-4ac3-a9cb-c5e9852ccfb1.jpg,"물,쇼트닝,소금,연유,밀가루,슈가파우더,이스트,설탕,끓는물,계란,튀김용 식용유","빵,파이,과자,빵,밀가루"
"마라우육
            ",http://allrecipes.kr/recipe/225/----.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/3a8d21ea-d89d-48b6-a436-e2809ee93c98.jpg,"쇠고기 (안심),녹말가루,죽순,샐러리,피망 (홍),고추 (홍),마늘,청주,고추기름,설탕,육수,조미료,참기름,달걀,양파,표고버섯,피망 (청),땅콩,대파,생강,간장,두반장,굴소스,식용유 (튀김용),후추",쇠고기
"가지덮밥
            ",http://allrecipes.kr/recipe/1579/----.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/ccf4c64e-f4de-4571-a525-e26996e6bd04.jpg,"닭가슴살,파프리카,굴소스,참기름,후춧가루,가지,양파,두반장,통깨,흰밥",닭고기
"돼지등뼈 감자탕 ~~ 우거지 삶아 넣고 만들었습니다
            ",http://allrecipes.kr/recipe/1748/----------------------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/7cf7aa2c-63e7-43a9-8b38-5110fda951db.jpg,"등갈비,양파,통후추,생강,* 감자탕,된장,액젓,고춧가루,들깨가루,소금간,물,대파,마늘,감자,우거지,막장,국간장,마늘,대파","돼지고기,찌개,전골,스튜"
"저지방 바나나브레드
            ",http://allrecipes.kr/recipe/1097/----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/b696bd06-f898-45d0-9a66-b8a8ede0bf5a.jpg,"설탕,계란,물,베이킹소다,베이킹파우더,마가린,으깬 바나나,밀가루,소금","빵,파이,과자,빵,밀가루"
"당뇨를 물리치는 퀴노아밥
            ",http://allrecipes.kr/recipe/385/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/eb9f4eaa-4a97-4322-b437-50b54d59b6d1.jpg,"버터,야채육수,파슬리,소금,레몬즙,퀴노아,굵게다진 마늘,타임 (허브),작은 양파 (다진것)","쌀,밥,떡,곡물"
"시나몬 커피 케이크
            ",http://allrecipes.kr/recipe/1316/----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/76dcb0e2-a096-45f1-b31d-552a54c14320.jpg,"- 200ml 컵 기준 - (종이컵 계량 가능,설탕 2 ,식물성 오일 2/3 ,베이킹소다 1 작은,인스턴트 커피 4 큰,중력분 3 ,계란 2 ,물 또는 우유 3/4 ,계피가루 2 작은","빵,파이,과자,빵,밀가루"
"시나몬 건포도 식빵 I
            ",http://allrecipes.kr/recipe/1099/-----------i.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/7fdc67dd-7556-46f9-9284-d17e9a5226a2.jpg,"우유,액티브드라이이스트,설탕,마가린,밀가루,설탕,녹인버터,따뜻한물 (45도),계란,소금,건포도,우유,시나몬가루","빵,파이,과자,빵,밀가루"
"담백한 녹두전
            ",http://allrecipes.kr/recipe/1520/-------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/15837ad4-28b1-4b00-a9cd-73cda19a1f88.jpg,"녹두,소금,숙주,참기름,다진 파,소금,물,신김치,고사리,깨소금,다진 마늘,식용유","쌀,밥,떡,곡물"
"닭개장
            ",http://allrecipes.kr/recipe/1395/---.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"닭(백숙용),통후추,생강,느타리버섯,고사리,계란,국간장,참기름,고춧기름,물,통마늘,숙주,대파,토란대,다진 마늘,고춧가루,청주","닭고기,국,스프"
"굴버섯 전골
            ",http://allrecipes.kr/recipe/1665/------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"쇠고기(살고기),두부,느타리버섯,표고버섯,간장,소금,굴,양파,양송이버섯,다시마(손바닥크기),청주","쇠고기,찌개,전골,스튜"
"오트밀 땅콩 쿠키 III
            ",http://allrecipes.kr/recipe/495/----------iii.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/e9af1c43-a93d-477e-a9a9-90f26c54a5d4.jpg,"밀가루,베이킹 파우더,버터,설탕,달걀,오트밀 (귀리),정제 설탕,정제 설탕,생크림 (휘핑크림),베이킹 소다,소금,땅콩버터,흑설탕,바닐라 추출물,,,버터,땅콩버터","빵,파이,과자,쌀,밥,떡,곡물,빵,밀가루"
"돼지고기 볼
            ",http://allrecipes.kr/recipe/1754/------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/48f19fe7-c676-418c-b760-83dd0998b521.jpg,"간 돼지고기,죽순,표고버섯,물,정종,전분,참기름,파프리카,은행,목이버섯,간장,생강즙,미림",돼지고기
"선데이 트라이플
            ",http://allrecipes.kr/recipe/556/--------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/60e3e392-353d-4e1a-bdc9-9b6e43a6bc3c.jpg,"트라이플 스펀지 케이크 (小),라즈베리 잼,라즈베리,더블 크림,달걀 노른자,설탕,아몬드 후레이크","빵,파이,과자"
"홍소두부
            ",http://allrecipes.kr/recipe/207/----.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/bc9a985a-1f20-4b79-906d-53666f78b991.jpg,"두부,죽순,배추 (배춧잎),고추 (홍고추),마늘,청주,육수,식용유,소금,참기름,돼지고기,표고버섯,양송이,대파,생강,간장,녹말 (물녹말),조미료,후추",돼지고기
"하와이안 브레드 I
            ",http://allrecipes.kr/recipe/1300/---------i.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/d0fa8581-b11d-4451-bdcf-4e15b1b082df.jpg,"으깬 바나나,계란,살짝 녹은 마가린,소금,인스턴트 감자가루,액티브 드라이 이스트,으깬 파인애플과 과즙,우유,코코넛 에센스,설탕,제빵용 밀가루","빵,파이,과자,빵,밀가루"
"딸기 오트밀 아침 스무디
            ",http://allrecipes.kr/recipe/629/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/7075ac86-45bb-4651-86ea-fad181a758ed.jpg,"두유,오트밀,바나나,딸기,바닐라 에센스,설탕","쌀,밥,떡,곡물"
"퓨전 닭죽
            ",http://allrecipes.kr/recipe/364/-----.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/9f3e15f8-9c17-440c-9846-4e7b0077fc13.jpg,"쟈스민 쌀,생강,소금,골파 (차이브, 향신료),라임,닭,레몬그라스 (다지기),고수 (실란트로),후추","닭고기,쌀,밥,떡,곡물"
"모듬 부침개
            ",http://allrecipes.kr/recipe/1388/------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/3eb6d3c1-d478-4e03-98c6-d8ec01597fc5.jpg,"중력분 밀가루,물,다진 파,채썬 양배추,다진 게살(게맛살),다진 일반 두부,식초,고춧춧가루(선택),계란,다진 양파,숙주(콩나물),카놀라오일(식용유),다져 익힌 돼지고기(삼겹살/목살),간장,참기름","돼지고기,빵,밀가루"
"부들부들 매생이전.. ^^
            ",http://allrecipes.kr/recipe/1474/--------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/2b5008c9-6ec0-4cd8-8b9e-f5b455d90b0e.jpg,"매생이,굴,밀가루,찹쌀가루,물,고운소금","빵,밀가루"
"포테이토 로즈마리 브레드
            ",http://allrecipes.kr/recipe/1291/-------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/31459bfe-3fb0-45b1-b2c6-cc944a32734a.jpg,"따뜻한물,무지방 분유,설탕,소금,제빵기용 이스트,계란 푼것,올리브유,감자가루,다진 로즈마리 (말린것),제빵용 밀가루,옥수수가루,굵은소금","빵,파이,과자,빵,밀가루"
"고구마 파이
            ",http://allrecipes.kr/recipe/725/------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/af524a49-0cb4-42b5-a65a-339505cffd6e.jpg,"고구마,설탕,계란,시나몬가루,시판 파이 크러스트,말랑한 버터,우유,너트멕,바닐라 에센스","빵,파이,과자"
"또띠아 피자
            ",http://allrecipes.kr/recipe/1449/------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/f19a3ba6-2f9d-403b-8fae-dd3933ea00bc.jpg,"또띠아(8~10인치),방울토마토,피망,베이컨,모짜렐라 치즈,토마토 소스,양파,올리브,다진 마늘","빵,밀가루"
"데리야끼소스를 곁들인 안심스테이크
            ",http://allrecipes.kr/recipe/1574/------------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/5e8287ac-bd6e-4031-ba90-2298e5101d4c.jpg,"쇠고기안심(스테이크용),양파,버터,다진 마늘,데리야끼소스,소금, 후추,브로콜리,방울토마토,통후추가루,레드와인,육수,포도씨유",쇠고기
"베트남 쌀국수
            ",http://allrecipes.kr/recipe/1142/-------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/8dc78e74-8e29-426f-af19-c4e8a5c45099.jpg,"쇠고기육수,다진생강,통계피,쇠고기 샤브샤브,바질잎,고수잎,라임,호이신소스 (굴소스),액젓,양파 (링모양으로 썰기),레몬그래스,통후추,숙주,민트잎,매운고추,쌀국수면,칠리소스 (핫소스)","면류,쌀,밥,떡,곡물,쇠고기,국,스프"
"부드럽고 고소한 호두죽
            ",http://allrecipes.kr/recipe/377/------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/a09d20c6-6f65-4018-bd79-f4a270b4901d.jpg,"호두,쌀,물,대추,소금","쌀,밥,떡,곡물"
"제빵기로 뚝딱! 홈메이드 베이글식빵
            ",http://allrecipes.kr/recipe/1252/-------------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/ca536c89-87ec-4729-a1a9-1a8e4d5930d9.jpg,"우유,물,계란,제빵용 밀가루,설탕,소금,액티브 드라이 이스트","빵,파이,과자,빵,밀가루"
"간단 간편 뚝딱!! 브런치 만들기!!
            ",http://allrecipes.kr/recipe/1784/--------------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/7c20a814-8249-4b04-bd70-c82b4ec6da35.jpg,"토스트식빵, 베이컨, 계란, 소세지, 샐러드를 만들 수 있는 야","빵,밀가루"
"향기로운 메이플 쿠키
            ",http://allrecipes.kr/recipe/1347/-----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/fb287fd0-c78f-476d-bf37-6a2ce80c0355.jpg,"말랑한　버터,계란,바닐라 에센스,소금,정제설탕 (장식용),흑설탕,100% 퓨어 메이플시럽,베이킹소다,밀가루","빵,파이,과자,빵,밀가루"
"맛있는 햄감자 스프
            ",http://allrecipes.kr/recipe/467/----------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/d8a95aab-b37b-4ec2-b735-0d431ef84908.jpg,"토마토 (깍뚝썬것),양파 (다진것),물,소금,버터,우유,셀러리 (깍뚝썬것),햄 (다진것),닭고기 육수,후추,밀가루","국,스프,빵,밀가루"
"옥수수탕
            ",http://allrecipes.kr/recipe/222/----.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/default.jpg,"옥수수,밀가루,달걀,설탕,땅콩,물,식용유","빵,밀가루"
"제빵기로 후다닥! 바나나브레드
            ",http://allrecipes.kr/recipe/1262/----------------.aspx,http://krcdn.ar-cdn.com/recipes/xlarge/b07614d1-2b69-44c9-9953-fdefeccfa5ec.jpg,"밀가루,베이킹파우더,베이킹소다,설탕,식용유,계란,바나나 (반으로 길게 썰기)","빵,파이,과자,빵,밀가루"
